id,i,j,mode,distance,time_a,time_b,time_c,time_d,alpha,C_consequence,e_window,l_window,capacity,unit_cost,deploy_cost,min_units,population_density,e_window_fmt,l_window_fmt
2150,20,3,1,134.32,1.79,2.24,3.36,,0.0141,136.64,0.0,145.5,20.0,67.16,0.0,1,4.63,Day 1 00:00,Day 7 01:30
2151,3,21,1,186.55,2.49,3.11,4.66,,0.0154,108.66,0.0,145.5,20.0,93.28,0.0,1,1.7,Day 1 00:00,Day 7 01:30
2152,21,3,1,186.55,2.49,3.11,4.66,,0.0154,108.66,0.0,145.5,20.0,93.28,0.0,1,1.7,Day 1 00:00,Day 7 01:30
2153,3,22,1,217.48,2.9,3.62,5.44,,0.0174,184.27,0.0,145.5,20.0,108.74,0.0,1,3.06,Day 1 00:00,Day 7 01:30
2154,22,3,1,217.48,2.9,3.62,5.44,,0.0174,184.27,0.0,145.5,20.0,108.74,0.0,1,3.06,Day 1 00:00,Day 7 01:30
2155,3,23,1,288.94,3.85,4.82,7.22,,0.016,127.34,0.0,145.5,20.0,144.47,0.0,1,1.73,Day 1 00:00,Day 7 01:30
2156,23,3,1,288.94,3.85,4.82,7.22,,0.016,127.34,0.0,145.5,20.0,144.47,0.0,1,1.73,Day 1 00:00,Day 7 01:30
2157,3,24,1,247.3,3.3,4.12,6.18,,0.0057,76.87,0.0,145.5,20.0,123.65,0.0,1,2.26,Day 1 00:00,Day 7 01:30
2158,24,3,1,247.3,3.3,4.12,6.18,,0.0057,76.87,0.0,145.5,20.0,123.65,0.0,1,2.26,Day 1 00:00,Day 7 01:30
2159,3,25,1,259.8,3.46,4.33,6.49,,0.0203,96.08,0.0,145.5,20.0,129.9,0.0,1,4.66,Day 1 00:00,Day 7 01:30
2160,25,3,1,259.8,3.46,4.33,6.49,,0.0203,96.08,0.0,145.5,20.0,129.9,0.0,1,4.66,Day 1 00:00,Day 7 01:30
2161,3,26,1,257.88,3.44,4.3,6.45,,0.0058,86.32,0.0,145.5,20.0,128.94,0.0,1,3.79,Day 1 00:00,Day 7 01:30
2162,26,3,1,257.88,3.44,4.3,6.45,,0.0058,86.32,0.0,145.5,20.0,128.94,0.0,1,3.79,Day 1 00:00,Day 7 01:30
2163,3,27,1,267.59,3.57,4.46,6.69,,0.0236,182.57,0.0,145.5,20.0,133.8,0.0,1,1.5,Day 1 00:00,Day 7 01:30
2164,27,3,1,267.59,3.57,4.46,6.69,,0.0236,182.57,0.0,145.5,20.0,133.8,0.0,1,1.5,Day 1 00:00,Day 7 01:30
2165,3,28,1,52.0,0.69,0.87,1.3,,0.016,59.54,0.0,145.5,20.0,26.0,0.0,1,3.65,Day 1 00:00,Day 7 01:30
2166,28,3,1,52.0,0.69,0.87,1.3,,0.016,59.54,0.0,145.5,20.0,26.0,0.0,1,3.65,Day 1 00:00,Day 7 01:30
2167,3,29,1,278.94,3.72,4.65,6.97,,0.0155,136.9,0.0,145.5,20.0,139.47,0.0,1,2.55,Day 1 00:00,Day 7 01:30
2168,29,3,1,278.94,3.72,4.65,6.97,,0.0155,136.9,0.0,145.5,20.0,139.47,0.0,1,2.55,Day 1 00:00,Day 7 01:30
2169,3,30,1,91.07,1.21,1.52,2.28,,0.0079,157.38,0.0,145.5,20.0,45.53,0.0,1,4.62,Day 1 00:00,Day 7 01:30
2170,30,3,1,91.07,1.21,1.52,2.28,,0.0079,157.38,0.0,145.5,20.0,45.53,0.0,1,4.62,Day 1 00:00,Day 7 01:30
2171,3,31,1,141.27,1.88,2.35,3.53,,0.0084,174.4,0.0,145.5,20.0,70.64,0.0,1,2.05,Day 1 00:00,Day 7 01:30
2172,31,3,1,141.27,1.88,2.35,3.53,,0.0084,174.4,0.0,145.5,20.0,70.64,0.0,1,2.05,Day 1 00:00,Day 7 01:30
2173,3,32,1,241.85,3.22,4.03,6.05,,0.0213,96.51,0.0,145.5,20.0,120.92,0.0,1,3.05,Day 1 00:00,Day 7 01:30
2174,32,3,1,241.85,3.22,4.03,6.05,,0.0213,96.51,0.0,145.5,20.0,120.92,0.0,1,3.05,Day 1 00:00,Day 7 01:30
2175,3,33,1,142.43,1.9,2.37,3.56,,0.0081,83.62,0.0,145.5,20.0,71.21,0.0,1,3.29,Day 1 00:00,Day 7 01:30
2176,33,3,1,142.43,1.9,2.37,3.56,,0.0081,83.62,0.0,145.5,20.0,71.21,0.0,1,3.29,Day 1 00:00,Day 7 01:30
2177,3,34,1,245.03,3.27,4.08,6.13,,0.0073,79.81,0.0,145.5,20.0,122.51,0.0,1,1.05,Day 1 00:00,Day 7 01:30
2178,34,3,1,245.03,3.27,4.08,6.13,,0.0073,79.81,0.0,145.5,20.0,122.51,0.0,1,1.05,Day 1 00:00,Day 7 01:30
2179,3,35,1,296.0,3.95,4.93,7.4,,0.0077,106.99,0.0,145.5,20.0,148.0,0.0,1,1.22,Day 1 00:00,Day 7 01:30
2180,35,3,1,296.0,3.95,4.93,7.4,,0.0077,106.99,0.0,145.5,20.0,148.0,0.0,1,1.22,Day 1 00:00,Day 7 01:30
2181,3,36,1,175.24,2.34,2.92,4.38,,0.0208,128.63,0.0,145.5,20.0,87.62,0.0,1,3.71,Day 1 00:00,Day 7 01:30
2182,36,3,1,175.24,2.34,2.92,4.38,,0.0208,128.63,0.0,145.5,20.0,87.62,0.0,1,3.71,Day 1 00:00,Day 7 01:30
2183,3,37,1,103.87,1.38,1.73,2.6,,0.0279,165.21,0.0,145.5,20.0,51.94,0.0,1,1.76,Day 1 00:00,Day 7 01:30
2184,37,3,1,103.87,1.38,1.73,2.6,,0.0279,165.21,0.0,145.5,20.0,51.94,0.0,1,1.76,Day 1 00:00,Day 7 01:30
2185,3,38,1,163.23,2.18,2.72,4.08,,0.0055,174.36,0.0,145.5,20.0,81.62,0.0,1,4.58,Day 1 00:00,Day 7 01:30
2186,38,3,1,163.23,2.18,2.72,4.08,,0.0055,174.36,0.0,145.5,20.0,81.62,0.0,1,4.58,Day 1 00:00,Day 7 01:30
2187,3,39,1,180.94,2.41,3.02,4.52,,0.014,169.91,0.0,145.5,20.0,90.47,0.0,1,2.42,Day 1 00:00,Day 7 01:30
2188,39,3,1,180.94,2.41,3.02,4.52,,0.014,169.91,0.0,145.5,20.0,90.47,0.0,1,2.42,Day 1 00:00,Day 7 01:30
2189,3,40,1,61.7,0.82,1.03,1.54,,0.0216,110.97,0.0,145.5,20.0,30.85,0.0,1,4.99,Day 1 00:00,Day 7 01:30
2190,40,3,1,61.7,0.82,1.03,1.54,,0.0216,110.97,0.0,145.5,20.0,30.85,0.0,1,4.99,Day 1 00:00,Day 7 01:30
2191,4,5,1,178.44,2.38,2.97,4.46,,0.0079,167.58,0.0,145.5,20.0,89.22,0.0,1,4.84,Day 1 00:00,Day 7 01:30
2192,5,4,1,178.44,2.38,2.97,4.46,,0.0079,167.58,0.0,145.5,20.0,89.22,0.0,1,4.84,Day 1 00:00,Day 7 01:30
2193,4,6,1,80.24,1.07,1.34,2.01,,0.013,122.79,0.0,145.5,20.0,40.12,0.0,1,3.83,Day 1 00:00,Day 7 01:30
2194,6,4,1,80.24,1.07,1.34,2.01,,0.013,122.79,0.0,145.5,20.0,40.12,0.0,1,3.83,Day 1 00:00,Day 7 01:30
2195,4,7,1,225.81,3.01,3.76,5.65,,0.0206,179.57,0.0,145.5,20.0,112.9,0.0,1,3.95,Day 1 00:00,Day 7 01:30
2196,7,4,1,225.81,3.01,3.76,5.65,,0.0206,179.57,0.0,145.5,20.0,112.9,0.0,1,3.95,Day 1 00:00,Day 7 01:30
2197,4,8,1,55.79,0.74,0.93,1.39,,0.0292,174.29,0.0,145.5,20.0,27.9,0.0,1,3.7,Day 1 00:00,Day 7 01:30
2198,8,4,1,55.79,0.74,0.93,1.39,,0.0292,174.29,0.0,145.5,20.0,27.9,0.0,1,3.7,Day 1 00:00,Day 7 01:30
2199,4,9,1,245.95,3.28,4.1,6.15,,0.0256,57.45,0.0,145.5,20.0,122.97,0.0,1,3.54,Day 1 00:00,Day 7 01:30
2200,9,4,1,245.95,3.28,4.1,6.15,,0.0256,57.45,0.0,145.5,20.0,122.97,0.0,1,3.54,Day 1 00:00,Day 7 01:30
2201,4,10,1,85.33,1.14,1.42,2.13,,0.0114,173.05,0.0,145.5,20.0,42.66,0.0,1,3.19,Day 1 00:00,Day 7 01:30
2202,10,4,1,85.33,1.14,1.42,2.13,,0.0114,173.05,0.0,145.5,20.0,42.66,0.0,1,3.19,Day 1 00:00,Day 7 01:30
2203,4,11,1,125.19,1.67,2.09,3.13,,0.0098,121.74,0.0,145.5,20.0,62.59,0.0,1,1.42,Day 1 00:00,Day 7 01:30
2204,11,4,1,125.19,1.67,2.09,3.13,,0.0098,121.74,0.0,145.5,20.0,62.59,0.0,1,1.42,Day 1 00:00,Day 7 01:30
2205,4,12,1,145.98,1.95,2.43,3.65,,0.0264,105.63,0.0,145.5,20.0,72.99,0.0,1,3.07,Day 1 00:00,Day 7 01:30
2206,12,4,1,145.98,1.95,2.43,3.65,,0.0264,105.63,0.0,145.5,20.0,72.99,0.0,1,3.07,Day 1 00:00,Day 7 01:30
2207,4,13,1,287.23,3.83,4.79,7.18,,0.0141,91.72,0.0,145.5,20.0,143.61,0.0,1,2.67,Day 1 00:00,Day 7 01:30
2208,13,4,1,287.23,3.83,4.79,7.18,,0.0141,91.72,0.0,145.5,20.0,143.61,0.0,1,2.67,Day 1 00:00,Day 7 01:30
2209,4,14,1,147.18,1.96,2.45,3.68,,0.029,52.06,0.0,145.5,20.0,73.59,0.0,1,1.6,Day 1 00:00,Day 7 01:30
2210,14,4,1,147.18,1.96,2.45,3.68,,0.029,52.06,0.0,145.5,20.0,73.59,0.0,1,1.6,Day 1 00:00,Day 7 01:30
2211,4,15,1,245.88,3.28,4.1,6.15,,0.0051,115.55,0.0,145.5,20.0,122.94,0.0,1,3.79,Day 1 00:00,Day 7 01:30
2212,15,4,1,245.88,3.28,4.1,6.15,,0.0051,115.55,0.0,145.5,20.0,122.94,0.0,1,3.79,Day 1 00:00,Day 7 01:30
2213,4,16,1,64.15,0.86,1.07,1.6,,0.0129,91.84,0.0,145.5,20.0,32.08,0.0,1,3.05,Day 1 00:00,Day 7 01:30
2214,16,4,1,64.15,0.86,1.07,1.6,,0.0129,91.84,0.0,145.5,20.0,32.08,0.0,1,3.05,Day 1 00:00,Day 7 01:30
2215,4,17,1,205.63,2.74,3.43,5.14,,0.024,64.51,0.0,145.5,20.0,102.81,0.0,1,1.97,Day 1 00:00,Day 7 01:30
2216,17,4,1,205.63,2.74,3.43,5.14,,0.024,64.51,0.0,145.5,20.0,102.81,0.0,1,1.97,Day 1 00:00,Day 7 01:30
2217,4,18,1,239.66,3.2,3.99,5.99,,0.0268,98.55,0.0,145.5,20.0,119.83,0.0,1,1.23,Day 1 00:00,Day 7 01:30
2218,18,4,1,239.66,3.2,3.99,5.99,,0.0268,98.55,0.0,145.5,20.0,119.83,0.0,1,1.23,Day 1 00:00,Day 7 01:30
2219,4,19,1,84.5,1.13,1.41,2.11,,0.0248,69.77,0.0,145.5,20.0,42.25,0.0,1,1.86,Day 1 00:00,Day 7 01:30
2220,19,4,1,84.5,1.13,1.41,2.11,,0.0248,69.77,0.0,145.5,20.0,42.25,0.0,1,1.86,Day 1 00:00,Day 7 01:30
2221,4,20,1,97.68,1.3,1.63,2.44,,0.0154,146.26,0.0,145.5,20.0,48.84,0.0,1,1.55,Day 1 00:00,Day 7 01:30
2222,20,4,1,97.68,1.3,1.63,2.44,,0.0154,146.26,0.0,145.5,20.0,48.84,0.0,1,1.55,Day 1 00:00,Day 7 01:30
2223,4,21,1,167.97,2.24,2.8,4.2,,0.0282,124.26,0.0,145.5,20.0,83.99,0.0,1,2.95,Day 1 00:00,Day 7 01:30
2224,21,4,1,167.97,2.24,2.8,4.2,,0.0282,124.26,0.0,145.5,20.0,83.99,0.0,1,2.95,Day 1 00:00,Day 7 01:30
2225,4,22,1,233.25,3.11,3.89,5.83,,0.0189,116.31,0.0,145.5,20.0,116.62,0.0,1,4.37,Day 1 00:00,Day 7 01:30
2226,22,4,1,233.25,3.11,3.89,5.83,,0.0189,116.31,0.0,145.5,20.0,116.62,0.0,1,4.37,Day 1 00:00,Day 7 01:30
2227,4,23,1,85.24,1.14,1.42,2.13,,0.0102,198.22,0.0,145.5,20.0,42.62,0.0,1,2.06,Day 1 00:00,Day 7 01:30
2228,23,4,1,85.24,1.14,1.42,2.13,,0.0102,198.22,0.0,145.5,20.0,42.62,0.0,1,2.06,Day 1 00:00,Day 7 01:30
2229,4,24,1,69.45,0.93,1.16,1.74,,0.0091,191.67,0.0,145.5,20.0,34.72,0.0,1,1.74,Day 1 00:00,Day 7 01:30
2230,24,4,1,69.45,0.93,1.16,1.74,,0.0091,191.67,0.0,145.5,20.0,34.72,0.0,1,1.74,Day 1 00:00,Day 7 01:30
2231,4,25,1,182.97,2.44,3.05,4.57,,0.0233,53.85,0.0,145.5,20.0,91.48,0.0,1,2.13,Day 1 00:00,Day 7 01:30
2232,25,4,1,182.97,2.44,3.05,4.57,,0.0233,53.85,0.0,145.5,20.0,91.48,0.0,1,2.13,Day 1 00:00,Day 7 01:30
2233,4,26,1,233.84,3.12,3.9,5.85,,0.0118,103.22,0.0,145.5,20.0,116.92,0.0,1,3.24,Day 1 00:00,Day 7 01:30
2234,26,4,1,233.84,3.12,3.9,5.85,,0.0118,103.22,0.0,145.5,20.0,116.92,0.0,1,3.24,Day 1 00:00,Day 7 01:30
2235,4,27,1,250.33,3.34,4.17,6.26,,0.0129,74.43,0.0,145.5,20.0,125.17,0.0,1,1.11,Day 1 00:00,Day 7 01:30
2236,27,4,1,250.33,3.34,4.17,6.26,,0.0129,74.43,0.0,145.5,20.0,125.17,0.0,1,1.11,Day 1 00:00,Day 7 01:30
2237,4,28,1,118.56,1.58,1.98,2.96,,0.0217,186.95,0.0,145.5,20.0,59.28,0.0,1,3.01,Day 1 00:00,Day 7 01:30
2238,28,4,1,118.56,1.58,1.98,2.96,,0.0217,186.95,0.0,145.5,20.0,59.28,0.0,1,3.01,Day 1 00:00,Day 7 01:30
2239,4,29,1,86.75,1.16,1.45,2.17,,0.0205,64.48,0.0,145.5,20.0,43.37,0.0,1,1.52,Day 1 00:00,Day 7 01:30
2240,29,4,1,86.75,1.16,1.45,2.17,,0.0205,64.48,0.0,145.5,20.0,43.37,0.0,1,1.52,Day 1 00:00,Day 7 01:30
2241,4,30,1,84.74,1.13,1.41,2.12,,0.0282,142.98,0.0,145.5,20.0,42.37,0.0,1,1.03,Day 1 00:00,Day 7 01:30
2242,30,4,1,84.74,1.13,1.41,2.12,,0.0282,142.98,0.0,145.5,20.0,42.37,0.0,1,1.03,Day 1 00:00,Day 7 01:30
2243,4,31,1,282.57,3.77,4.71,7.06,,0.0147,74.97,0.0,145.5,20.0,141.29,0.0,1,3.71,Day 1 00:00,Day 7 01:30
2244,31,4,1,282.57,3.77,4.71,7.06,,0.0147,74.97,0.0,145.5,20.0,141.29,0.0,1,3.71,Day 1 00:00,Day 7 01:30
2245,4,32,1,178.2,2.38,2.97,4.45,,0.0207,116.18,0.0,145.5,20.0,89.1,0.0,1,1.88,Day 1 00:00,Day 7 01:30
2246,32,4,1,178.2,2.38,2.97,4.45,,0.0207,116.18,0.0,145.5,20.0,89.1,0.0,1,1.88,Day 1 00:00,Day 7 01:30
2247,4,33,1,51.34,0.68,0.86,1.28,,0.0215,122.35,0.0,145.5,20.0,25.67,0.0,1,2.71,Day 1 00:00,Day 7 01:30
2248,33,4,1,51.34,0.68,0.86,1.28,,0.0215,122.35,0.0,145.5,20.0,25.67,0.0,1,2.71,Day 1 00:00,Day 7 01:30
2249,4,34,1,204.83,2.73,3.41,5.12,,0.0175,187.51,0.0,145.5,20.0,102.41,0.0,1,3.92,Day 1 00:00,Day 7 01:30
2250,34,4,1,204.83,2.73,3.41,5.12,,0.0175,187.51,0.0,145.5,20.0,102.41,0.0,1,3.92,Day 1 00:00,Day 7 01:30
2251,4,35,1,282.04,3.76,4.7,7.05,,0.0108,143.36,0.0,145.5,20.0,141.02,0.0,1,4.63,Day 1 00:00,Day 7 01:30
2252,35,4,1,282.04,3.76,4.7,7.05,,0.0108,143.36,0.0,145.5,20.0,141.02,0.0,1,4.63,Day 1 00:00,Day 7 01:30
2253,4,36,1,242.07,3.23,4.03,6.05,,0.0147,161.16,0.0,145.5,20.0,121.04,0.0,1,3.34,Day 1 00:00,Day 7 01:30
2254,36,4,1,242.07,3.23,4.03,6.05,,0.0147,161.16,0.0,145.5,20.0,121.04,0.0,1,3.34,Day 1 00:00,Day 7 01:30
2255,4,37,1,124.25,1.66,2.07,3.11,,0.0234,64.85,0.0,145.5,20.0,62.12,0.0,1,1.39,Day 1 00:00,Day 7 01:30
2256,37,4,1,124.25,1.66,2.07,3.11,,0.0234,64.85,0.0,145.5,20.0,62.12,0.0,1,1.39,Day 1 00:00,Day 7 01:30
2257,4,38,1,98.95,1.32,1.65,2.47,,0.0088,180.61,0.0,145.5,20.0,49.48,0.0,1,1.92,Day 1 00:00,Day 7 01:30
2258,38,4,1,98.95,1.32,1.65,2.47,,0.0088,180.61,0.0,145.5,20.0,49.48,0.0,1,1.92,Day 1 00:00,Day 7 01:30
2259,4,39,1,293.03,3.91,4.88,7.33,,0.0061,61.1,0.0,145.5,20.0,146.51,0.0,1,2.68,Day 1 00:00,Day 7 01:30
2260,39,4,1,293.03,3.91,4.88,7.33,,0.0061,61.1,0.0,145.5,20.0,146.51,0.0,1,2.68,Day 1 00:00,Day 7 01:30
2261,4,40,1,205.69,2.74,3.43,5.14,,0.0208,66.83,0.0,145.5,20.0,102.85,0.0,1,3.12,Day 1 00:00,Day 7 01:30
2262,40,4,1,205.69,2.74,3.43,5.14,,0.0208,66.83,0.0,145.5,20.0,102.85,0.0,1,3.12,Day 1 00:00,Day 7 01:30
2263,5,6,1,95.78,1.28,1.6,2.39,,0.0111,87.22,0.0,145.5,20.0,47.89,0.0,1,2.08,Day 1 00:00,Day 7 01:30
2264,6,5,1,95.78,1.28,1.6,2.39,,0.0111,87.22,0.0,145.5,20.0,47.89,0.0,1,2.08,Day 1 00:00,Day 7 01:30
2265,5,7,1,266.95,3.56,4.45,6.67,,0.0251,73.16,0.0,145.5,20.0,133.47,0.0,1,3.74,Day 1 00:00,Day 7 01:30
2266,7,5,1,266.95,3.56,4.45,6.67,,0.0251,73.16,0.0,145.5,20.0,133.47,0.0,1,3.74,Day 1 00:00,Day 7 01:30
2267,5,8,1,107.57,1.43,1.79,2.69,,0.0054,59.85,0.0,145.5,20.0,53.78,0.0,1,4.01,Day 1 00:00,Day 7 01:30
2268,8,5,1,107.57,1.43,1.79,2.69,,0.0054,59.85,0.0,145.5,20.0,53.78,0.0,1,4.01,Day 1 00:00,Day 7 01:30
2269,5,9,1,219.31,2.92,3.66,5.48,,0.0182,69.49,0.0,145.5,20.0,109.65,0.0,1,4.2,Day 1 00:00,Day 7 01:30
2270,9,5,1,219.31,2.92,3.66,5.48,,0.0182,69.49,0.0,145.5,20.0,109.65,0.0,1,4.2,Day 1 00:00,Day 7 01:30
2271,5,10,1,177.45,2.37,2.96,4.44,,0.0194,172.76,0.0,145.5,20.0,88.72,0.0,1,2.21,Day 1 00:00,Day 7 01:30
2272,10,5,1,177.45,2.37,2.96,4.44,,0.0194,172.76,0.0,145.5,20.0,88.72,0.0,1,2.21,Day 1 00:00,Day 7 01:30
2273,5,11,1,128.07,1.71,2.13,3.2,,0.0076,100.09,0.0,145.5,20.0,64.03,0.0,1,4.25,Day 1 00:00,Day 7 01:30
2274,11,5,1,128.07,1.71,2.13,3.2,,0.0076,100.09,0.0,145.5,20.0,64.03,0.0,1,4.25,Day 1 00:00,Day 7 01:30
2275,5,12,1,206.05,2.75,3.43,5.15,,0.0116,91.16,0.0,145.5,20.0,103.03,0.0,1,3.6,Day 1 00:00,Day 7 01:30
2276,12,5,1,206.05,2.75,3.43,5.15,,0.0116,91.16,0.0,145.5,20.0,103.03,0.0,1,3.6,Day 1 00:00,Day 7 01:30
2277,5,13,1,261.75,3.49,4.36,6.54,,0.0152,50.14,0.0,145.5,20.0,130.87,0.0,1,4.79,Day 1 00:00,Day 7 01:30
2278,13,5,1,261.75,3.49,4.36,6.54,,0.0152,50.14,0.0,145.5,20.0,130.87,0.0,1,4.79,Day 1 00:00,Day 7 01:30
2279,5,14,1,270.74,3.61,4.51,6.77,,0.0208,56.2,0.0,145.5,20.0,135.37,0.0,1,2.8,Day 1 00:00,Day 7 01:30
2280,14,5,1,270.74,3.61,4.51,6.77,,0.0208,56.2,0.0,145.5,20.0,135.37,0.0,1,2.8,Day 1 00:00,Day 7 01:30
2281,5,15,1,123.42,1.65,2.06,3.09,,0.0071,111.0,0.0,145.5,20.0,61.71,0.0,1,3.03,Day 1 00:00,Day 7 01:30
2282,15,5,1,123.42,1.65,2.06,3.09,,0.0071,111.0,0.0,145.5,20.0,61.71,0.0,1,3.03,Day 1 00:00,Day 7 01:30
2283,5,16,1,177.14,2.36,2.95,4.43,,0.012,87.03,0.0,145.5,20.0,88.57,0.0,1,4.26,Day 1 00:00,Day 7 01:30
2284,16,5,1,177.14,2.36,2.95,4.43,,0.012,87.03,0.0,145.5,20.0,88.57,0.0,1,4.26,Day 1 00:00,Day 7 01:30
2285,5,17,1,77.37,1.03,1.29,1.93,,0.0182,133.47,0.0,145.5,20.0,38.69,0.0,1,1.71,Day 1 00:00,Day 7 01:30
2286,17,5,1,77.37,1.03,1.29,1.93,,0.0182,133.47,0.0,145.5,20.0,38.69,0.0,1,1.71,Day 1 00:00,Day 7 01:30
2287,5,18,1,55.62,0.74,0.93,1.39,,0.0176,130.96,0.0,145.5,20.0,27.81,0.0,1,1.62,Day 1 00:00,Day 7 01:30
2288,18,5,1,55.62,0.74,0.93,1.39,,0.0176,130.96,0.0,145.5,20.0,27.81,0.0,1,1.62,Day 1 00:00,Day 7 01:30
2289,5,19,1,51.13,0.68,0.85,1.28,,0.018,52.71,0.0,145.5,20.0,25.56,0.0,1,2.67,Day 1 00:00,Day 7 01:30
2290,19,5,1,51.13,0.68,0.85,1.28,,0.018,52.71,0.0,145.5,20.0,25.56,0.0,1,2.67,Day 1 00:00,Day 7 01:30
2291,5,20,1,242.49,3.23,4.04,6.06,,0.0261,137.44,0.0,145.5,20.0,121.24,0.0,1,3.42,Day 1 00:00,Day 7 01:30
2292,20,5,1,242.49,3.23,4.04,6.06,,0.0261,137.44,0.0,145.5,20.0,121.24,0.0,1,3.42,Day 1 00:00,Day 7 01:30
2293,5,21,1,84.8,1.13,1.41,2.12,,0.0176,85.98,0.0,145.5,20.0,42.4,0.0,1,4.3,Day 1 00:00,Day 7 01:30
2294,21,5,1,84.8,1.13,1.41,2.12,,0.0176,85.98,0.0,145.5,20.0,42.4,0.0,1,4.3,Day 1 00:00,Day 7 01:30
2295,5,22,1,146.28,1.95,2.44,3.66,,0.0206,163.84,0.0,145.5,20.0,73.14,0.0,1,2.75,Day 1 00:00,Day 7 01:30
2296,22,5,1,146.28,1.95,2.44,3.66,,0.0206,163.84,0.0,145.5,20.0,73.14,0.0,1,2.75,Day 1 00:00,Day 7 01:30
2297,5,23,1,283.33,3.78,4.72,7.08,,0.0182,90.94,0.0,145.5,20.0,141.66,0.0,1,4.43,Day 1 00:00,Day 7 01:30
2298,23,5,1,283.33,3.78,4.72,7.08,,0.0182,90.94,0.0,145.5,20.0,141.66,0.0,1,4.43,Day 1 00:00,Day 7 01:30
2299,5,24,1,217.25,2.9,3.62,5.43,,0.0053,88.7,0.0,145.5,20.0,108.62,0.0,1,4.03,Day 1 00:00,Day 7 01:30
2300,24,5,1,217.25,2.9,3.62,5.43,,0.0053,88.7,0.0,145.5,20.0,108.62,0.0,1,4.03,Day 1 00:00,Day 7 01:30
2301,5,25,1,215.35,2.87,3.59,5.38,,0.017,192.64,0.0,145.5,20.0,107.68,0.0,1,2.36,Day 1 00:00,Day 7 01:30
2302,25,5,1,215.35,2.87,3.59,5.38,,0.017,192.64,0.0,145.5,20.0,107.68,0.0,1,2.36,Day 1 00:00,Day 7 01:30
2303,5,26,1,224.6,2.99,3.74,5.61,,0.0138,90.36,0.0,145.5,20.0,112.3,0.0,1,1.85,Day 1 00:00,Day 7 01:30
2304,26,5,1,224.6,2.99,3.74,5.61,,0.0138,90.36,0.0,145.5,20.0,112.3,0.0,1,1.85,Day 1 00:00,Day 7 01:30
2305,5,27,1,72.43,0.97,1.21,1.81,,0.0082,76.54,0.0,145.5,20.0,36.22,0.0,1,2.2,Day 1 00:00,Day 7 01:30
2306,27,5,1,72.43,0.97,1.21,1.81,,0.0082,76.54,0.0,145.5,20.0,36.22,0.0,1,2.2,Day 1 00:00,Day 7 01:30
2307,5,28,1,289.41,3.86,4.82,7.24,,0.0089,116.33,0.0,145.5,20.0,144.7,0.0,1,1.77,Day 1 00:00,Day 7 01:30
2308,28,5,1,289.41,3.86,4.82,7.24,,0.0089,116.33,0.0,145.5,20.0,144.7,0.0,1,1.77,Day 1 00:00,Day 7 01:30
2309,5,29,1,156.04,2.08,2.6,3.9,,0.0058,90.97,0.0,145.5,20.0,78.02,0.0,1,2.01,Day 1 00:00,Day 7 01:30
2310,29,5,1,156.04,2.08,2.6,3.9,,0.0058,90.97,0.0,145.5,20.0,78.02,0.0,1,2.01,Day 1 00:00,Day 7 01:30
2311,5,30,1,183.2,2.44,3.05,4.58,,0.0053,123.85,0.0,145.5,20.0,91.6,0.0,1,1.35,Day 1 00:00,Day 7 01:30
2312,30,5,1,183.2,2.44,3.05,4.58,,0.0053,123.85,0.0,145.5,20.0,91.6,0.0,1,1.35,Day 1 00:00,Day 7 01:30
2313,5,31,1,267.4,3.57,4.46,6.68,,0.0156,164.65,0.0,145.5,20.0,133.7,0.0,1,4.33,Day 1 00:00,Day 7 01:30
2314,31,5,1,267.4,3.57,4.46,6.68,,0.0156,164.65,0.0,145.5,20.0,133.7,0.0,1,4.33,Day 1 00:00,Day 7 01:30
2315,5,32,1,128.93,1.72,2.15,3.22,,0.0251,131.89,0.0,145.5,20.0,64.46,0.0,1,4.26,Day 1 00:00,Day 7 01:30
2316,32,5,1,128.93,1.72,2.15,3.22,,0.0251,131.89,0.0,145.5,20.0,64.46,0.0,1,4.26,Day 1 00:00,Day 7 01:30
2317,5,33,1,250.01,3.33,4.17,6.25,,0.009,148.33,0.0,145.5,20.0,125.0,0.0,1,2.63,Day 1 00:00,Day 7 01:30
2318,33,5,1,250.01,3.33,4.17,6.25,,0.009,148.33,0.0,145.5,20.0,125.0,0.0,1,2.63,Day 1 00:00,Day 7 01:30
2319,5,34,1,57.12,0.76,0.95,1.43,,0.0108,81.65,0.0,145.5,20.0,28.56,0.0,1,3.21,Day 1 00:00,Day 7 01:30
2320,34,5,1,57.12,0.76,0.95,1.43,,0.0108,81.65,0.0,145.5,20.0,28.56,0.0,1,3.21,Day 1 00:00,Day 7 01:30
2321,5,35,1,139.15,1.86,2.32,3.48,,0.0094,168.2,0.0,145.5,20.0,69.57,0.0,1,1.65,Day 1 00:00,Day 7 01:30
2322,35,5,1,139.15,1.86,2.32,3.48,,0.0094,168.2,0.0,145.5,20.0,69.57,0.0,1,1.65,Day 1 00:00,Day 7 01:30
2323,5,36,1,235.84,3.14,3.93,5.9,,0.0228,76.08,0.0,145.5,20.0,117.92,0.0,1,3.79,Day 1 00:00,Day 7 01:30
2324,36,5,1,235.84,3.14,3.93,5.9,,0.0228,76.08,0.0,145.5,20.0,117.92,0.0,1,3.79,Day 1 00:00,Day 7 01:30
2325,5,37,1,222.57,2.97,3.71,5.56,,0.0218,194.22,0.0,145.5,20.0,111.29,0.0,1,4.72,Day 1 00:00,Day 7 01:30
